LEAD_ID,CAMPAÑA,BASE_ST,TIPO_ESTUDIANTE,CAMPUS,FUENTE_ORIGEN,CARRERA,FACULTAD,COLEGIO,PM,FECHA_REGISTRO,EDAD,AÑO_EGRESO,DEPARTAMENTO,PROVINCIA,DISTRITO,FECHA_PM,COLEGIO_TIPO,FECHA_ULT_VALORACION,RANGO_EDAD,RANGO_EGRESO,REG,UND,GENERO
b4d2435e-058d-f011-b4cb-000d3ac1f548,2026-01,NEW REINGRESO,New Reingreso,BREÑA,Reciclado,COMUNICACION Y PUBLICIDAD,FACULTAD DE COMUNICACIONES,SAN VICENTE DE PAUL,0,2025-09-01 12:00:00,30,2012.0,CALLAO,CALLAO,VENTANILLA,,Privada,2025-12-22 12:00:00,[26 - 30],Egresos < 2017,1,PG,Masculino
b4d2dca1-0489-f011-b4cb-002248381191,2026-01,RECICLADOS,Nuevo,COMAS,Reciclado,COMUNICACION Y DISEÑO GRAFICO,FACULTAD DE COMUNICACIONES,SIN DATO,0,2025-09-01 12:00:00,0,2024.0,LIMA,LIMA,LIMA,,SIN DATO,,[Otros],Egresos 2024,1,WA,Femenino
b4d32ec8-3d36-ef11-a317-00224838333c,2026-01,COLEGIOS,Nuevo,CAX,Colegios,ADMINISTRACION Y NEGOCIOS INTERNACIONALES,FACULTAD DE NEGOCIOS,MICAELA BASTIDAS,1,2025-09-01 12:00:00,17,2025.0,CAJAMARCA,CAJABAMBA,CAJABAMBA,2026-03-09,Publica,2026-03-09 12:00:00,[15 - 17],Egresos 2025,1,PG,Femenino
b4d33f7c-ec8b-f011-b4cc-6045bd3adc36,2026-01,RECICLADOS PARA MKT DIRECTO,Nuevo,TRUX,Reciclado,PSICOLOGIA,FACULTAD DE SALUD,SIN DATO,0,2025-09-01 12:00:00,0,0.0,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,2025-12-01 12:00:00,[Otros],SIN DATO,1,PG,Femenino
b4d35849-6388-f011-b4cc-6045bd3ace64,2026-01,RECICLADOS,Nuevo,TRUX,Reciclado,ARQUITECTURA Y DISEÑO DE INTERIORES,FACULTAD DE ARQUITECTURA,80032 GENERALISIMO JOSE DE SAN MARTIN,0,2025-09-01 12:00:00,0,2024.0,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,,Publica,,[Otros],Egresos 2024,1,PG,Femenino
b4d37401-bb02-f111-8407-7ced8da81326,2026-01,WEB,Nuevo,OLIVOS,Web,COMUNICACION Y MARKETING DIGITAL,FACULTAD DE COMUNICACIONES,SIN DATO,0,2026-02-05 12:00:00,0,0.0,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,2026-02-07 12:00:00,[Otros],SIN DATO,1,WA,SIN DATO
b4d3e25d-0a8c-f011-b4cb-000d3a894aa8,2026-01,RECICLADOS PARA MKT DIRECTO,Nuevo,SJL,Reciclado,ADMINISTRACION,FACULTAD DE NEGOCIOS,SIN DATO,0,2025-09-01 12:00:00,0,0.0,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,,[Otros],SIN DATO,1,WA,Femenino
b4d40067-bb88-f011-b4cc-000d3ac1e006,2026-01,RECICLADOS,Nuevo,VIRTUAL,Reciclado,INGENIERIA INDUSTRIAL,FACULTAD DE INGENIERÍA,SIN DATO,0,2025-09-01 12:00:00,0,0.0,MOQUEGUA,SIN DATO,SIN DATO,,SIN DATO,2026-02-12 12:00:00,[Otros],SIN DATO,1,CAD,SIN DATO
b4d40cdc-f48c-f011-b4cb-6045bd3c4778,2026-01,RECICLADOS PARA MKT DIRECTO,Nuevo,BREÑA,Reciclado,ADMINISTRACION Y MARKETING,FACULTAD DE NEGOCIOS,JESUS REPARADOR,0,2025-09-01 12:00:00,0,0.0,LIMA,LIMA,LIMA,,Privada,,[Otros],SIN DATO,1,PG,SIN DATO
b4d410eb-a6b4-f011-bbd3-6045bd3ad85b,2026-01,WEB,Nuevo,ATE,Web,PSICOLOGIA,FACULTAD DE SALUD,SIN DATO,0,2025-10-29 12:00:00,0,0.0,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,2026-01-12 12:00:00,[Otros],SIN DATO,1,WA,SIN DATO
b4d41e4e-3594-f011-b4cb-00224836fb1b,2026-01,REINGRESO,Reingreso,BREÑA,Reciclado,NUTRICION Y DIETETICA,FACULTAD DE SALUD,0015 JOSE SANTOS CHOCANO GASTAÑODI,1,2025-09-01 12:00:00,30,2005.0,LIMA,LIMA,LIMA,2026-03-03,Publica,2026-03-02 12:00:00,[26 - 30],Egresos < 2017,1,WA,Femenino
b4d426ee-0689-f011-b4cb-000d3a88e4b0,2026-01,RECICLADOS PARA MKT DIRECTO,Nuevo,COMAS,Reciclado,CONTABILIDAD Y FINANZAS,FACULTAD DE NEGOCIOS,SIN DATO,0,2025-09-01 12:00:00,31,0.0,LIMA,LIMA,LIMA,,SIN DATO,,[31 - 35],SIN DATO,1,WA,Masculino
b4d43592-d687-f011-b4cc-002248e02436,2026-01,RECICLADOS,Nuevo,SJL,Reciclado,INGENIERIA CIVIL,FACULTAD DE INGENIERÍA,NICOLAS COPERNICO,0,2025-09-01 12:00:00,0,2024.0,LIMA,LIMA,SAN JUAN DE LURIGANCHO,,Publica,2025-10-17 12:00:00,[Otros],Egresos 2024,1,PG,SIN DATO
b4d467cc-0b8b-f011-b4cb-6045bd39cdf0,2026-01,RECICLADOS PARA MKT DIRECTO,Nuevo,OLIVOS,Reciclado,PSICOLOGIA,FACULTAD DE SALUD,SIN DATO,0,2025-09-01 12:00:00,0,0.0,LIMA,LIMA,LIMA,,SIN DATO,,[Otros],SIN DATO,1,WA,Masculino
b4d480ba-4688-f011-b4cc-6045bd39e968,2026-01,RECICLADOS,Nuevo,SJL,Reciclado,CONTABILIDAD Y FINANZAS,FACULTAD DE NEGOCIOS,1267,0,2025-09-01 12:00:00,0,2023.0,LIMA,LIMA,LURIGANCHO,,Publica,,[Otros],Egresos 2023,1,PG,SIN DATO
b4d48c73-b38b-f011-b4cb-6045bd393fce,2026-01,RECICLADOS PARA MKT DIRECTO,Nuevo,OLIVOS,Reciclado,INGENIERIA MECATRONICA,FACULTAD DE INGENIERÍA,FE Y ALEGRIA 33,0,2025-09-01 12:00:00,0,0.0,CALLAO,CALLAO,VENTANILLA,,Publica,,[Otros],SIN DATO,1,PG,SIN DATO
b4d4c70b-0c8b-f011-b4cb-6045bd3c2afa,2026-01,RECICLADOS PARA MKT DIRECTO,Nuevo,SJL,Reciclado,ADMINISTRACION,FACULTAD DE NEGOCIOS,20955-19,0,2025-09-01 12:00:00,0,0.0,LIMA,HUAROCHIRI,HUAROCHIRI,,Publica,,[Otros],SIN DATO,1,PG,SIN DATO
b4d4ef01-3788-f011-b4cc-6045bd39e968,2026-01,RECICLADOS,Nuevo,SUR,Reciclado,MEDICINA HUMANA,FACULTAD DE SALUD,SAN JUAN,0,2025-09-01 12:00:00,0,2024.0,LIMA,LIMA,SAN JUAN DE MIRAFLORES,,Publica,,[Otros],Egresos 2024,1,PG,SIN DATO
